LOAD DATA
INFILE *
APPEND
INTO TABLE macomb.mt_eh_entity_photo
FIELDS TERMINATED BY ',' OPTIONALLY ENCLOSED BY '"'
(ENTITY_ID,PHOTO_ID,DATE_TAKEN,ACTION_TYPE,ACTION_TIME,ACTION_BY)
BEGINDATA
0IHUXL5000X32MIG,GPRROTVFSV7Y9W22,2000010812:29:02-480,I,2000010812:29:02-480,-900
0IHUXL5000X32MIG,Q4WEMFA09TRHV6DP,2000010812:29:10-480,I,2000010812:29:10-480,-900
0IHUXLJ000X32MIG,IP4CLQ1WIH1O4XZ3,2000010812:34:56-480,I,2000010812:34:56-480,-900
0IHUXLJ000X32MIG,N44LQXEBTGNI7PEQ,2000010812:35:08-480,I,2000010812:35:08-480,-900
0IHUXM4000X32MIG,TJPANEPNQB3SFNHD,2000010812:55:16-480,I,2000010812:55:16-480,-900
0IHUXM4000X32MIG,RJD142GKFRHPA1QM,2000010812:55:28-480,I,2000010812:55:28-480,-900
0IHUXMP000X32MIG,EC01Z2BJPH4S1B7A,2000010813:01:24-480,I,2000010813:01:24-480,-900
0IHUXMP000X32MIG,A0BH3MC2OZNMXMFQ,2000010813:01:34-480,I,2000010813:01:34-480,-900
0IHUNZD0U0XD1MIG,EJVLWKRQQWT6FKHB,2000010813:07:02-480,I,2000010813:07:02-480,-900
0IHUNZD0U0XD1MIG,JZQMOMQRW3VV40GA,2000010813:07:16-480,I,2000010813:07:16-480,-900
0IHUQRJ300XD3MIG,W8K9NRP6YFWN566K,2000010813:26:06-480,I,2000010813:26:06-480,-900
0IHUQRJ300XD3MIG,D420VKATQ7JEI0TM,2000010813:26:14-480,I,2000010813:26:14-480,-900
0IHUXML000X32MIG,X0YBFSTGK3EFQ5SX,2000010813:40:14-480,I,2000010813:40:14-480,-900
0IHUXML000X32MIG,X8VR3E8TEOMTSUA6,2000010813:40:28-480,I,2000010813:40:28-480,-900
0IHUXMW000X32MIG,NU895LJ4L3B5MEEI,2000010813:46:44-480,I,2000010813:46:44-480,-900
0IHUXMW000X32MIG,WUEUP0GI9C06H8FD,2000010813:46:54-480,I,2000010813:46:54-480,-900
0IHUXM9000X32MIG,DICSWXKMC7OBAWOM,2000010814:21:20-480,I,2000010814:21:20-480,-900
0IHUXM9000X32MIG,RQDN097EFQGUMS09,2000010814:21:36-480,I,2000010814:21:36-480,-900
0IHUXMC000X32MIG,BWT4P0U5BJ7F2G32,2000010814:22:56-480,I,2000010814:22:56-480,-900
0IHUXMC000X32MIG,RL2S1X3NCZ447DLO,2000010814:23:06-480,I,2000010814:23:06-480,-900
0IHUXMI000X32MIG,X5R5SZAYNGP615HE,2000010814:26:10-480,I,2000010814:26:10-480,-900
0IHUXMI000X32MIG,IIJUZ05ZQ5BABVQJ,2000010814:26:22-480,I,2000010814:26:22-480,-900
0IHVR43340X84MIG,QOYACTPX6DRCOZ3M,2000010814:46:30-480,I,2000010814:46:30-480,-900
0IHVR43340X84MIG,ZH2XZ3US8RXUUZ0P,2000010814:46:40-480,I,2000010814:46:40-480,-900
0IHVNCY000X85MIG,BYUWIIPQK6K1QQLY,2000010817:11:10-480,I,2000010817:11:10-480,-900
0IHVNCY000X85MIG,WZXTXH4E06J9LOXK,2000010817:11:18-480,I,2000010817:11:18-480,-900
0IHUXN0000X32MIG,GQ7NTN4HONZ8KZ8D,2000010817:27:38-480,I,2000010817:27:38-480,-900
0IHUXN0000X32MIG,MRY1S29RQ8RJCRME,2000010817:27:42-480,I,2000010817:27:42-480,-900
0IHVCI3000X51MIG,HSIJAJ5A3L2R29ES,2000010821:29:26-480,I,2000010821:29:26-480,-900
0IHVCI3000X51MIG,X5G2KRG6SW6CQEO0,2000010821:29:34-480,I,2000010821:29:34-480,-900
0IHUXN5000X32MIG,XG1O42ZO50W07SKN,2000010821:30:00-480,I,2000010821:30:00-480,-900
0IHUXN5000X32MIG,QAYHRIHY730BWVXY,2000010821:30:08-480,I,2000010821:30:08-480,-900
0IHV0090Y0XD3MIG,ONP105G0PI9K8XJU,2000010821:30:38-480,I,2000010821:30:38-480,-900
0IHV0090Y0XD3MIG,EHUVEMJ4QBMMQYZG,2000010821:30:48-480,I,2000010821:30:48-480,-900
0IHUOXE1F0X23MIG,Z8F8ARJAZ91Q47YH,2000010821:31:14-480,I,2000010821:31:14-480,-900
0IHUOXE1F0X23MIG,XQNRWK8823MNFTOA,2000010821:31:22-480,I,2000010821:31:22-480,-900
0IHUXN8060X32MIG,VNL3PK0ISWZCFACV,2000010822:06:22-480,I,2000010822:06:22-480,-900
0IHUXN8060X32MIG,QP1S7YJIEJYNR663,2000010822:06:32-480,I,2000010822:06:32-480,-900
0IHUXND000X32MIG,XPDZ2GVGSG24JB7E,2000010822:41:20-480,I,2000010822:41:20-480,-900
0IHUXND000X32MIG,F70TJN8X0802VCCC,2000010822:41:32-480,I,2000010822:41:32-480,-900
0IHULDNIO0XD3MIG,QL508OGRU4JCY0AK,2000010904:38:36-480,I,2000010904:38:36-480,-900
0IHULDNIO0XD3MIG,HR87TSV6OTY3N0IP,2000010904:38:46-480,I,2000010904:38:46-480,-900
0IHVOPF1C0X85MIG,PF3LWVRWR8BYK4DE,2000010905:40:54-480,I,2000010905:40:54-480,-900
0IHVOPF1C0X85MIG,UYTUXC8Y7QJCMLW2,2000010905:41:06-480,I,2000010905:41:06-480,-900
0IHUNJM000X23MIG,JKXWL64BUKQNMOOO,2000010905:41:34-480,I,2000010905:41:34-480,-900
0IHUNJM000X23MIG,L7OIMRWMX727TNUJ,2000010905:41:44-480,I,2000010905:41:44-480,-900
0IHUXNM000X32MIG,GNTB4JBC8L8MOQJT,2000010905:42:26-480,I,2000010905:42:26-480,-900
0IHUXNM000X32MIG,HUBJ4T5L1T59NUSF,2000010905:42:38-480,I,2000010905:42:38-480,-900
0IHUOJW0X0X23MIG,XCQ3OPXNXEE91PY3,2000010905:43:14-480,I,2000010905:43:14-480,-900
0IHUOJW0X0X23MIG,EVR4P3SQSK3M1NEC,2000010905:43:24-480,I,2000010905:43:24-480,-900
0IHUXNX000X32MIG,KWCOYXSROFEQ569W,2000010906:17:26-480,I,2000010906:17:26-480,-900
0IHUXNX000X32MIG,EJL27OPSHA8231KK,2000010906:17:42-480,I,2000010906:17:42-480,-900
0IHUXO4000X32MIG,P1NHIPX2LHM2ANGD,2000010906:33:06-480,I,2000010906:33:06-480,-900
0IHUXO4000X32MIG,ADZLEOPW15OWK9QC,2000010906:33:14-480,I,2000010906:33:14-480,-900
0IHUXOC000X32MIG,PE3OF892MBGXHBNY,2000010908:26:28-480,I,2000010908:26:28-480,-900
0IHUXOC000X32MIG,EXB5V4MUOKZTO64F,2000010908:26:44-480,I,2000010908:26:44-480,-900
0IHVNIR9H0X83MIG,ZGONY2US8HMBX7M6,2000010910:00:36-480,I,2000010910:00:36-480,-900
0IHVNIR9H0X83MIG,TCJEL32UDZT6CKNB,2000010910:00:48-480,I,2000010910:00:48-480,-900
0IHUPAV000X32MIG,B5UFIGAZ2CIJSDQ7,2000010912:11:16-480,I,2000010912:11:16-480,-900
0IHUPAV000X32MIG,S9LRPPWOSFQS0N9Y,2000010912:11:30-480,I,2000010912:11:30-480,-900
0IHUXOO000X32MIG,LW5G09G55B2U2G1J,2000010912:12:42-480,I,2000010912:12:42-480,-900
0IHUXOO000X32MIG,YKWU3F7Z277YNS7H,2000010912:13:06-480,I,2000010912:13:06-480,-900
0IHVMHJ000X84MIG,G526RLFOS299G05Z,2000010912:14:04-480,I,2000010912:14:04-480,-900
0IHVMHJ000X84MIG,M141AW5T74IRUQ6C,2000010912:14:24-480,I,2000010912:14:24-480,-900
0IHUXOS060X32MIG,EX3GK45THU76AAW3,2000010912:42:38-480,I,2000010912:42:38-480,-900
0IHUXOS060X32MIG,RP1DJOL8A04E1H4F,2000010912:42:50-480,I,2000010912:42:50-480,-900
0IHUXOK000X32MIG,U7HZNBHOSL8LVXWA,2000010913:04:10-480,I,2000010913:04:10-480,-900
0IHUXOK000X32MIG,Q3QPTZ7XGLMOAMVA,2000010913:04:26-480,I,2000010913:04:26-480,-900
0IHUXOG000X32MIG,XVLBNXB5EQOOG9ZM,2000010913:17:44-480,I,2000010913:17:44-480,-900
0IHUXOG000X32MIG,EK1B9Q3ZCBY1CW2S,2000010913:18:02-480,I,2000010913:18:02-480,-900
0IHUXOX000X32MIG,MITCP7J4VQV18J3H,2000010916:17:30-480,I,2000010916:17:30-480,-900
0IHUXOX000X32MIG,FZDHFGXKBCIXDR1Y,2000010916:17:40-480,I,2000010916:17:40-480,-900
0IHUZ29460XD7MIG,UJVU40TC6BP2CLBS,2000010916:21:30-480,I,2000010916:21:30-480,-900
0IHUZ29460XD7MIG,O0J4MED6PA00Y374,2000010916:21:36-480,I,2000010916:21:36-480,-900
0IHUYWP4X0XD7MIG,GE6554LQ84ILV2JZ,2000010916:26:24-480,I,2000010916:26:24-480,-900
0IHUYWP4X0XD7MIG,QVXS2FV6LP2P65EA,2000010916:26:36-480,I,2000010916:26:36-480,-900
0IHVM222Q0X85MIG,XSTG7BRR9T66U3F6,2000010918:07:36-480,I,2000010918:07:36-480,-900
0IHVM222Q0X85MIG,SLCLOJBSK37LQK5G,2000010918:07:48-480,I,2000010918:07:48-480,-900
0IHUK040L0X22MIG,H0UKR6RO7ZT7HM3P,2000010918:09:18-480,I,2000010918:09:18-480,-900
0IHUK040L0X22MIG,HP0BCQ5SDQJKX989,2000010918:09:32-480,I,2000010918:09:32-480,-900
0IHUXP4000X32MIG,DMO5C82SHD4VZ6ZV,2000010918:10:26-480,I,2000010918:10:26-480,-900
0IHUXP4000X32MIG,SSIPL5T6XH16SFFR,2000010918:10:40-480,I,2000010918:10:40-480,-900
0IHUP0L000X22MIG,TZRZSQ2A9S5PX0R9,2000010919:08:30-480,I,2000010919:08:30-480,-900
0IHUP0L000X22MIG,YW008JKLVLNJIII0,2000010919:08:40-480,I,2000010919:08:40-480,-900
0IHUXPQ000X32MIG,D5RE0I8T8UEEEEVF,2000010919:09:36-480,I,2000010919:09:36-480,-900
0IHUXPQ000X32MIG,URO8X4KI01O202UH,2000010919:09:44-480,I,2000010919:09:44-480,-900
0IHUTA01N0XD1MIG,OF0LQULUXH5QNR7L,2000010919:10:40-480,I,2000010919:10:40-480,-900
0IHUTA01N0XD1MIG,AL4T21JLF5056WX9,2000010919:10:58-480,I,2000010919:10:58-480,-900
0IHUXPM000X32MIG,D6MYUQJ9058TV80R,2000010919:15:40-480,I,2000010919:15:40-480,-900
0IHUXPM000X32MIG,TS2F297Q1HGERN4Y,2000010919:15:52-480,I,2000010919:15:52-480,-900
0IHVR1I4I0X83MIG,QG5JVGCY7SXUZ7O4,2000010919:42:16-480,I,2000010919:42:16-480,-900
0IHVR1I4I0X83MIG,X6OPV021UY6M0V0E,2000010919:42:40-480,I,2000010919:42:40-480,-900
0IHUZZ8000XD3MIG,VSTOUMZG8OI6BFOD,2000010919:44:00-480,I,2000010919:44:00-480,-900
0IHUZZ8000XD3MIG,M2WLAN31LZZXWLNM,2000010919:44:18-480,I,2000010919:44:18-480,-900
0IHULCI990XD3MIG,JIERZ3FXNWEIEW1Y,2000010920:07:56-480,I,2000010920:07:56-480,-900
0IHULCI990XD3MIG,RL5LYP1VF9BASGN6,2000010920:08:14-480,I,2000010920:08:14-480,-900
0IHVNN3UY0X83MIG,CRDZ5SIV5T1JG75Z,2000010921:32:12-480,I,2000010921:32:12-480,-900
0IHVNN3UY0X83MIG,RUNES26JRQJBR0M2,2000010921:32:24-480,I,2000010921:32:24-480,-900
0IHUXPV000X32MIG,T6SNGGN3YIV8YNAK,2000010921:36:34-480,I,2000010921:36:34-480,-900
0IHUXPV000X32MIG,E9U7BN9LE8TEUA6I,2000010921:36:50-480,I,2000010921:36:50-480,-900
0IHUXQ2000X32MIG,Z85GHZ6KD7WS84ZL,2000010922:20:18-480,I,2000010922:20:18-480,-900
0IHUXQ2000X32MIG,Z3YEKE29VVBC1DXX,2000010922:20:32-480,I,2000010922:20:32-480,-900
0IHUL94L40XD3MIG,P3QEGABKY4SQDIV1,2000010922:21:08-480,I,2000010922:21:08-480,-900
0IHUL94L40XD3MIG,YAZXIUDRNXN87DHK,2000010922:22:04-480,I,2000010922:22:04-480,-900
0IHULBXO50XD3MIG,ADL5SJE9ZQBBEUK1,2000010922:22:58-480,I,2000010922:22:58-480,-900
0IHULBXO50XD3MIG,COLM2OQIECB49R1B,2000010922:23:22-480,I,2000010922:23:22-480,-900
0IHUVE2000XD3MIG,VD04E97DD4PBJK9L,2000010922:24:38-480,I,2000010922:24:38-480,-900
0IHUVE2000XD3MIG,H5CAKA5ZNBYBY65A,2000010922:25:08-480,I,2000010922:25:08-480,-900
0IHUXQ6000X32MIG,FOTH1PIARVYUNYIH,2000011000:50:50-480,I,2000011000:50:50-480,-900
0IHUXQ6000X32MIG,YSGSBJYAA3F83E1D,2000011000:50:56-480,I,2000011000:50:56-480,-900
0IHUVRM000X32MIG,GPV2AXV5R12W2U3C,2000011002:35:26-480,I,2000011002:35:26-480,-900
0IHUVRM000X32MIG,UPY7KRI39VCO3VTN,2000011002:35:34-480,I,2000011002:35:34-480,-900
0IHUOXN090X32MIG,VCM8DCETL5UK5VS8,2000011002:36:08-480,I,2000011002:36:08-480,-900
0IHUOXN090X32MIG,YOK6Q7JP9J0JV25Y,2000011002:36:18-480,I,2000011002:36:18-480,-900
0IHVKMU6N0X84MIG,CMAB5QOW2K8K4E5Z,2000011002:36:42-480,I,2000011002:36:42-480,-900
0IHVKMU6N0X84MIG,P633YA6IPWZSQQHS,2000011002:36:46-480,I,2000011002:36:46-480,-900
0IHUNFN000XD2MIG,NA22IW7GIK2ME562,2000011002:37:34-480,I,2000011002:37:34-480,-900
0IHUNFN000XD2MIG,BQKCBD00NTXTHC9Q,2000011002:37:38-480,I,2000011002:37:38-480,-900
0IHV1GH000XD1MIG,XCP39P5A4WUF42RD,2000011002:54:24-480,I,2000011002:54:24-480,-900
0IHV1GH000XD1MIG,DW95MM3S3IU04YEF,2000011002:54:38-480,I,2000011002:54:38-480,-900
0IHVOUP1N0X83MIG,VOOSEHSE5WEYD9X7,2000011002:55:00-480,I,2000011002:55:00-480,-900
0IHVOUP1N0X83MIG,YT8OBZL22FYYA7UH,2000011002:55:06-480,I,2000011002:55:06-480,-900
0IHUR871C0X23MIG,PFWQK9AKWOGLEXIY,2000011002:55:30-480,I,2000011002:55:30-480,-900
0IHUR871C0X23MIG,DCS41SSTOT9J48AQ,2000011002:55:36-480,I,2000011002:55:36-480,-900
0IHVEMC000X44MIG,D8H184HZIX6QZYBW,2000011002:56:40-480,I,2000011002:56:40-480,-900
0IHVEMC000X44MIG,FPOKWZMBC70RX7ZF,2000011002:56:46-480,I,2000011002:56:46-480,-900
0IHUXR0000X32MIG,GB3966R56RBY78HM,2000011003:17:52-480,I,2000011003:17:52-480,-900
0IHUXR0000X32MIG,PD259Q6YIPHQQ33O,2000011003:18:00-480,I,2000011003:18:00-480,-900
0IHUXQU000X32MIG,IX35X4ZOHOZXZ8BK,2000011003:18:34-480,I,2000011003:18:34-480,-900
0IHUXQU000X32MIG,YUPNCCKN4ODVY4O5,2000011003:18:42-480,I,2000011003:18:42-480,-900
0IHUXR4000X32MIG,OT3ZH599ZYYNUTOA,2000011003:19:40-480,I,2000011003:19:40-480,-900
0IHUXR4000X32MIG,B7HQL272ORTRAN46,2000011003:19:44-480,I,2000011003:19:44-480,-900
0IHUXQR000X32MIG,TW89Z9T03W4O0BQZ,2000011003:20:20-480,I,2000011003:20:20-480,-900
0IHUXQR000X32MIG,B961UZ9BY67AU692,2000011003:20:26-480,I,2000011003:20:26-480,-900
0IHUXQG000X32MIG,GWRWBO7SU31RRQSK,2000011004:12:30-480,I,2000011004:12:30-480,-900
0IHUXQG000X32MIG,W68PA7DP7EH8LGAE,2000011004:12:40-480,I,2000011004:12:40-480,-900
0IHUZWP1C0XD3MIG,Y3QVS3NZZ6DP5799,2000011004:13:20-480,I,2000011004:13:20-480,-900
0IHUZWP1C0XD3MIG,ZLNFNEFEIY1OJIZQ,2000011004:13:26-480,I,2000011004:13:26-480,-900
0IHUZ7R090XD7MIG,Y47CVHTBF1WEA2JY,2000011004:14:04-480,I,2000011004:14:04-480,-900
0IHUZ7R090XD7MIG,DJVX5HW4KEL4YECA,2000011004:14:12-480,I,2000011004:14:12-480,-900
0IHUV31000X32MIG,P8HPBVLD5WUMZHHR,2000011004:14:34-480,I,2000011004:14:34-480,-900
0IHUV31000X32MIG,XEH3IZ6WLNKU3JXU,2000011004:14:44-480,I,2000011004:14:44-480,-900
0IHUOH0000X32MIG,V6KCH4FXMSZHGUJS,2000011004:15:38-480,I,2000011004:15:38-480,-900
0IHUOH0000X32MIG,WKN7RD6IO0MRDAQL,2000011004:15:48-480,I,2000011004:15:48-480,-900
0IHUJWMCH0X32MIG,ZIVB98J7PGK6K0DC,2000011005:50:10-480,I,2000011005:50:10-480,-900
0IHUXRG010X32MIG,HDYJB9W5EXJVIE3H,2000011005:55:10-480,I,2000011005:55:10-480,-900
0IHUXRG010X32MIG,TDWEUFME30VBZW30,2000011005:55:16-480,I,2000011005:55:16-480,-900
0IHUXRN000X32MIG,F3VLBX12Y6FUYR0O,2000011005:55:38-480,I,2000011005:55:38-480,-900
0IHUXRN000X32MIG,TU2JSU2Z0T6IJ4PS,2000011005:55:42-480,I,2000011005:55:42-480,-900
0IHUONQ000XD3MIG,JGG3ULR6X8UB6H1B,2000011005:56:32-480,I,2000011005:56:32-480,-900
0IHUONQ000XD3MIG,GDDD10XM7IZKXIC8,2000011005:56:36-480,I,2000011005:56:36-480,-900
0IHUXSN000X32MIG,EWZ6Q3CV3EGGILAH,2000011005:57:48-480,I,2000011005:57:48-480,-900
0IHV4YK4D0XD1MIG,T61ZMDDZLR4KWAYS,2000011006:14:24-480,I,2000011006:14:24-480,-900
0IHV4YK4D0XD1MIG,O5IDJH62N91VPYK4,2000011006:14:38-480,I,2000011006:14:38-480,-900
0IHUXR8000X32MIG,QA3IYAWEDDNKUJ0F,2000011006:15:14-480,I,2000011006:15:14-480,-900
0IHUXR8000X32MIG,QPBIMZ3U9G1LKOXQ,2000011006:15:18-480,I,2000011006:15:18-480,-900
0IHUXSG000X32MIG,JGXIYIGZSB2I3172,2000011006:15:40-480,I,2000011006:15:40-480,-900
0IHUXSG000X32MIG,LG1R7V9TINSPI0QW,2000011006:15:46-480,I,2000011006:15:46-480,-900
0IHUTRR390XD3MIG,PTW2X93TY5SFO0H5,2000011006:16:30-480,I,2000011006:16:30-480,-900
0IHUTRR390XD3MIG,WW4XPZQ92I61OTKM,2000011006:16:34-480,I,2000011006:16:34-480,-900
0IHUN4V060X32MIG,ENOGPVKPQZ1BL14K,2000011006:36:12-480,I,2000011006:36:12-480,-900
0IHUN4V060X32MIG,KR7OHYHZKM4BD79O,2000011006:36:18-480,I,2000011006:36:18-480,-900
0IHUXRQ000X32MIG,VGM66D3NCQH297A7,2000011006:37:32-480,I,2000011006:37:32-480,-900
0IHUXRQ000X32MIG,TWW0MPAJ9680ENZ2,2000011006:37:46-480,I,2000011006:37:46-480,-900
0IHUXRX000X32MIG,NWOPL787524WTM1M,2000011006:38:16-480,I,2000011006:38:16-480,-900
0IHUXRX000X32MIG,K4AG57551IGOZSTF,2000011006:38:26-480,I,2000011006:38:26-480,-900
0IHUXS9000X32MIG,TPG1IF7LP5ECKYCC,2000011006:38:52-480,I,2000011006:38:52-480,-900
0IHUXS9000X32MIG,NMX294E0ZJEFJYV8,2000011006:38:58-480,I,2000011006:38:58-480,-900
0IHUIHF2Z0X31MIG,GPO2K348713VJ8EI,2000011008:00:28-480,I,2000011008:00:28-480,-900
0IHUIHF2Z0X31MIG,DYHKVT9TB4SHEUS5,2000011008:00:42-480,I,2000011008:00:42-480,-900
0IHUXSQ000X32MIG,ZO604U7LW1VTX3TC,2000011008:09:50-480,I,2000011008:09:50-480,-900
0IHUXSQ000X32MIG,C8RVV82TEPT5DVQ2,2000011008:10:00-480,I,2000011008:10:00-480,-900
0IHUXJM060XD3MIG,TG961SSKNXAQNWKM,2000011010:48:10-480,I,2000011010:48:10-480,-900
0IHUXJM060XD3MIG,N1PJ8NLTSJKPSLKV,2000011010:48:20-480,I,2000011010:48:20-480,-900
0IHUQNG000X31MIG,A781CENTTEK6T6FR,2000011010:52:24-480,I,2000011010:52:24-480,-900
0IHUQNG000X31MIG,LCC3ZUY0WL33JOIB,2000011010:52:38-480,I,2000011010:52:38-480,-900
0IHURBY130XD3MIG,H45DHVOGEBAOYLYT,2000011010:53:30-480,I,2000011010:53:30-480,-900
0IHURBY130XD3MIG,R1XTBSYPJ7TZGLOK,2000011010:54:10-480,I,2000011010:54:10-480,-900
0IHUVN02F0XD3MIG,KONAVSWS5XUPBPXM,2000011010:55:30-480,I,2000011010:55:30-480,-900
0IHUVN02F0XD3MIG,AXIZDPVR8HYNQBQ4,2000011010:55:44-480,I,2000011010:55:44-480,-900
0IHUVFL000X30MIG,DMIS23L76EE2J35V,2000011011:21:24-480,I,2000011011:21:24-480,-900
0IHUVFL000X30MIG,MRCQGLVZ4S66VVX8,2000011011:21:38-480,I,2000011011:21:38-480,-900
0IHUQQ4170XD2MIG,ZIM68IPF6K443UO8,2000011011:23:22-480,I,2000011011:23:22-480,-900
0IHUQQ4170XD2MIG,O38ED9GDYB17KJVN,2000011011:23:30-480,I,2000011011:23:30-480,-900
0IHV5S1000X31MIG,FOJPILI95Q6EQ3B8,2000011011:25:30-480,I,2000011011:25:30-480,-900
0IHV5S1000X31MIG,J2PICKSHSJ7BSX1N,2000011011:25:40-480,I,2000011011:25:40-480,-900
0IHUXT3000X32MIG,T1XLNIMOE1YZ9SE1,2000011012:57:28-480,I,2000011012:57:28-480,-900
0IHUXT3000X32MIG,WBUC8MPJV7863HWM,2000011012:57:44-480,I,2000011012:57:44-480,-900
0IHUXSZ000X32MIG,NGDA0RN62K6AWV25,2000011012:59:20-480,I,2000011012:59:20-480,-900
0IHUXSZ000X32MIG,OA56X4TQPJLSV2M9,2000011012:59:44-480,I,2000011012:59:44-480,-900
0IHUI7K410XD7MIG,SY9SG4RH5BTWAGT5,2000011013:00:36-480,I,2000011013:00:36-480,-900
0IHUI7K410XD7MIG,OO1H1GJSA70GUF98,2000011013:00:48-480,I,2000011013:00:48-480,-900
0IHULX22X0X23MIG,IPYVHJ1YMZZHJXT1,2000011013:25:14-480,I,2000011013:25:14-480,-900
0IHULX22X0X23MIG,DKYHPH63XSIO83FN,2000011013:25:26-480,I,2000011013:25:26-480,-900
0IHUKOD000X32MIG,HSG2VCEYZNO3DTWO,2000011013:27:58-480,I,2000011013:27:58-480,-900
0IHUKOD000X32MIG,AEJFGJ8QNM8RZXS8,2000011013:28:12-480,I,2000011013:28:12-480,-900
0IHUXSV000X32MIG,CISVTA25KJVPL603,2000011014:16:30-480,I,2000011014:16:30-480,-900
0IHUXSV000X32MIG,RD3YP16BQC0B05ZA,2000011014:16:44-480,I,2000011014:16:44-480,-900
0IHVF5O000X41MIG,YF2X4381VW95LDKQ,2000011016:16:52-480,I,2000011016:16:52-480,-900
0IHVF5O000X41MIG,QIC9SV6LCURPH9QC,2000011016:17:02-480,I,2000011016:17:02-480,-900
0IHV1P30Y0XD3MIG,GZHVD3LG15USP5NH,2000011016:18:24-480,I,2000011016:18:24-480,-900
0IHV1P30Y0XD3MIG,XAQXXCWT4OSFTBTM,2000011016:18:40-480,I,2000011016:18:40-480,-900
0IHV03T2U0XD1MIG,RKWN0YB49RUYORR8,2000011018:04:34-480,I,2000011018:04:34-480,-900
0IHV03T2U0XD1MIG,WNTAJSL3JZPJ5QSW,2000011018:04:46-480,I,2000011018:04:46-480,-900
0IHUL8SUW0XD3MIG,DSDJ3DBTKOLZY2RB,2000011018:05:26-480,I,2000011018:05:26-480,-900
0IHUL8SUW0XD3MIG,P713YN3VODT6SVND,2000011018:05:32-480,I,2000011018:05:32-480,-900
0IHUXT6060X32MIG,J6ZGL31T2Y0ASMBT,2000011018:31:12-480,I,2000011018:31:12-480,-900
0IHUXT6060X32MIG,UIZYC2N5OLW4RPQZ,2000011018:31:18-480,I,2000011018:31:18-480,-900
0IHV1C72P0XD1MIG,R3AYOKQ3EH50AN4J,2000011021:14:12-480,I,2000011021:14:12-480,-900
0IHV1C72P0XD1MIG,UFL9VKPC6SM9AO1W,2000011021:14:24-480,I,2000011021:14:24-480,-900
0IHUXTK000X32MIG,JEEKXPSA0K21FI01,2000011021:15:38-480,I,2000011021:15:38-480,-900
0IHUXTK000X32MIG,AUPTZLIPR0RSS449,2000011021:15:48-480,I,2000011021:15:48-480,-900
0IHUXT9090X32MIG,KJVCFHG3AV9DKA0J,2000011021:16:52-480,I,2000011021:16:52-480,-900
0IHUXT9090X32MIG,FZTA52GKYS7I124X,2000011021:17:02-480,I,2000011021:17:02-480,-900
0IHUXTD060X32MIG,FY50UW761U0WLW0T,2000011021:20:34-480,I,2000011021:20:34-480,-900
0IHUXTD060X32MIG,H2J3W6LDG9IVZDRA,2000011021:20:40-480,I,2000011021:20:40-480,-900
0IHUXTZ000X32MIG,GGG10J0N8X5MWY9I,2000011021:42:18-480,I,2000011021:42:18-480,-900
0IHUXTZ000X32MIG,J4UETX4G9P4NZD6E,2000011021:42:26-480,I,2000011021:42:26-480,-900
0IHV06V0V0XD3MIG,P0S7FXULDHQAWAXV,2000011021:43:16-480,I,2000011021:43:16-480,-900
0IHV06V0V0XD3MIG,EHTL4O0W4MLYSVYA,2000011021:43:34-480,I,2000011021:43:34-480,-900
0IHUXY5000XD3MIG,PJQURQZMSIMDJCPS,2000011021:45:34-480,I,2000011021:45:34-480,-900
0IHUXY5000XD3MIG,F7298EJAYG60RY5I,2000011021:45:48-480,I,2000011021:45:48-480,-900
0IHUXTQ000X32MIG,UBWXHVE0EM1NM665,2000011022:32:12-480,I,2000011022:32:12-480,-900
0IHUXTQ000X32MIG,B8WIABGEEYLWJYX2,2000011022:32:20-480,I,2000011022:32:20-480,-900
0IHURIW000XD1MIG,V2FA4JVS77N0SU7M,2000011022:33:28-480,I,2000011022:33:28-480,-900
0IHURIW000XD1MIG,I73WDRJ09CVJ2OC6,2000011022:33:46-480,I,2000011022:33:46-480,-900
0IHUUDJ1K0XD2MIG,T0S32Y5X6O8V6KBZ,2000011022:34:22-480,I,2000011022:34:22-480,-900
0IHUUDJ1K0XD2MIG,XD37QJS42ILHCFS1,2000011022:34:32-480,I,2000011022:34:32-480,-900
0IHUY5I3A0XD3MIG,RB1DGGA97AGE3EKB,2000011022:35:52-480,I,2000011022:35:52-480,-900
0IHUY5I3A0XD3MIG,GPWELIRYI1HM2JWC,2000011022:36:10-480,I,2000011022:36:10-480,-900
0IHUNKD000XD3MIG,A1OZ0ATFSR3ZC6D7,2000011022:46:00-480,I,2000011022:46:00-480,-900
0IHUNKD000XD3MIG,KJYALLG5TBXEC9SR,2000011022:46:06-480,I,2000011022:46:06-480,-900
0IHUXU4000X32MIG,TAB7EFIUU6LNKR2V,2000011022:57:14-480,I,2000011022:57:14-480,-900
0IHUXU4000X32MIG,XN1B2Z7YQ34WP74Y,2000011022:57:22-480,I,2000011022:57:22-480,-900
0IHUPCK000XD3MIG,RCGJEWY7SKIA8AVV,2000011023:00:42-480,I,2000011023:00:42-480,-900
0IHUPCK000XD3MIG,EILXDCSH5IPL60SH,2000011023:00:48-480,I,2000011023:00:48-480,-900
0IHV73T000X30MIG,OXY8J0N6GVJVOACM,2000011023:02:02-480,I,2000011023:02:02-480,-900
0IHV73T000X30MIG,G7ZZQSJM06YH69O7,2000011023:02:10-480,I,2000011023:02:10-480,-900
